province_state,country_region,date,latitude,longitude,location_geom,confirmed,deaths,recovered,active,fips,admin2,combined_key
,Thailand,2021-10-13,15.870032,100.992541,POINT(100.992541 15.870032),1740428,17917,,,,,Thailand
,Thailand,2022-06-15,15.870032,100.992541,POINT(100.992541 15.870032),4492913,30403,,,,,Thailand
,Thailand,2021-04-17,15.870032,100.992541,POINT(100.992541 15.870032),40585,99,26873,13613,,,Thailand
,Thailand,2022-05-23,15.870032,100.992541,POINT(100.992541 15.870032),4419737,29811,,,,,Thailand
,Thailand,2022-02-23,15.870032,100.992541,POINT(100.992541 15.870032),2794350,22768,,,,,Thailand
,Thailand,2021-01-17,15.870032,100.992541,POINT(100.992541 15.870032),12423,70,9206,3147,,,Thailand
,Thailand,2020-05-01,15.870032,100.992541,POINT(100.992541 15.870032),2960,54,2719,187,,,Thailand
,Thailand,2022-03-03,15.870032,100.992541,POINT(100.992541 15.870032),2981996,23124,,,,,Thailand
,Thailand,2022-09-15,15.870032,100.992541,POINT(100.992541 15.870032),4672146,32603,,,,,Thailand
,Thailand,2022-04-11,15.870032,100.992541,POINT(100.992541 15.870032),3925854,26289,,,,,Thailand
,Thailand,2021-08-31,15.870032,100.992541,POINT(100.992541 15.870032),1204729,11589,,,,,Thailand
,Thailand,2021-03-05,15.870032,100.992541,POINT(100.992541 15.870032),26241,85,25641,515,,,Thailand
,Thailand,2020-04-06,15.870032,100.992541,POINT(100.992541 15.870032),2220,26,793,1401,,,Thailand
,Thailand,2021-07-23,15.870032,100.992541,POINT(100.992541 15.870032),467707,3811,26873,437023,,,Thailand
,Thailand,2021-05-10,15.870032,100.992541,POINT(100.992541 15.870032),85005,421,26873,57711,,,Thailand
,Thailand,2021-04-02,15.870032,100.992541,POINT(100.992541 15.870032),28947,94,26873,1980,,,Thailand
,Thailand,2021-05-20,15.870032,100.992541,POINT(100.992541 15.870032),119585,703,26873,92009,,,Thailand
,Thailand,2022-03-19,15.870032,100.992541,POINT(100.992541 15.870032),3353969,24246,,,,,Thailand
,Thailand,2020-05-17,15.870032,100.992541,POINT(100.992541 15.870032),3028,56,2856,116,,,Thailand
,Thailand,2022-07-27,15.870032,100.992541,POINT(100.992541 15.870032),4584070,31290,,,,,Thailand
,Thailand,2021-11-25,15.870032,100.992541,POINT(100.992541 15.870032),2094886,20645,,,,,Thailand
,Thailand,2022-01-04,15.870032,100.992541,POINT(100.992541 15.870032),2235576,21750,,,,,Thailand
,Thailand,2020-10-12,15.870032,100.992541,POINT(100.992541 15.870032),3643,59,3457,127,,,Thailand
,Thailand,2020-06-30,15.870032,100.992541,POINT(100.992541 15.870032),3171,58,3056,57,,,Thailand
,Thailand,2021-04-14,15.870032,100.992541,POINT(100.992541 15.870032),35910,97,26873,8940,,,Thailand
,Thailand,2022-05-20,15.870032,100.992541,POINT(100.992541 15.870032),4401378,29678,,,,,Thailand
,Thailand,2020-06-19,15.870032,100.992541,POINT(100.992541 15.870032),3146,58,3008,80,,,Thailand
,Thailand,2022-03-20,15.870032,100.992541,POINT(100.992541 15.870032),3377410,24334,,,,,Thailand
,Thailand,2020-07-02,15.870032,100.992541,POINT(100.992541 15.870032),3179,58,3059,62,,,Thailand
,Thailand,2020-04-12,15.870032,100.992541,POINT(100.992541 15.870032),2551,38,1218,1295,,,Thailand
,Thailand,2021-05-24,15.870032,100.992541,POINT(100.992541 15.870032),132213,806,26873,104534,,,Thailand
,Thailand,2022-02-26,15.870032,100.992541,POINT(100.992541 15.870032),2869616,22891,,,,,Thailand
,Thailand,2022-01-16,15.870032,100.992541,POINT(100.992541 15.870032),2308615,21898,,,,,Thailand
,Thailand,2022-03-04,15.870032,100.992541,POINT(100.992541 15.870032),3004814,23176,,,,,Thailand
,Thailand,2020-06-20,15.870032,100.992541,POINT(100.992541 15.870032),3147,58,3018,71,,,Thailand
,Thailand,2021-01-04,15.870032,100.992541,POINT(100.992541 15.870032),8966,65,4397,4504,,,Thailand
,Thailand,2020-06-29,15.870032,100.992541,POINT(100.992541 15.870032),3169,58,3053,58,,,Thailand
,Thailand,2021-03-20,15.870032,100.992541,POINT(100.992541 15.870032),27594,90,26450,1054,,,Thailand
,Thailand,2022-01-01,15.870032,100.992541,POINT(100.992541 15.870032),2226446,21708,,,,,Thailand
,Thailand,2021-07-12,15.870032,100.992541,POINT(100.992541 15.870032),345027,2791,26873,315363,,,Thailand
,Thailand,2022-06-18,15.870032,100.992541,POINT(100.992541 15.870032),4499044,30467,,,,,Thailand
,Thailand,2021-04-29,15.870032,100.992541,POINT(100.992541 15.870032),63570,188,26873,36509,,,Thailand
,Thailand,2020-08-14,15.870032,100.992541,POINT(100.992541 15.870032),3376,58,3173,145,,,Thailand
,Thailand,2021-11-09,15.870032,100.992541,POINT(100.992541 15.870032),1982495,19764,,,,,Thailand
,Thailand,2021-10-16,15.870032,100.992541,POINT(100.992541 15.870032),1772838,18205,,,,,Thailand
,Thailand,2021-05-21,15.870032,100.992541,POINT(100.992541 15.870032),123066,735,26873,95458,,,Thailand
,Thailand,2022-09-27,15.870032,100.992541,POINT(100.992541 15.870032),4679022,32736,,,,,Thailand
,Thailand,2020-11-07,15.870032,100.992541,POINT(100.992541 15.870032),3837,60,3654,123,,,Thailand
,Thailand,2021-09-13,15.870032,100.992541,POINT(100.992541 15.870032),1394756,14485,,,,,Thailand
,Thailand,2022-01-19,15.870032,100.992541,POINT(100.992541 15.870032),2353062,21987,,,,,Thailand
,Thailand,2020-05-14,15.870032,100.992541,POINT(100.992541 15.870032),3018,56,2850,112,,,Thailand
,Thailand,2020-09-29,15.870032,100.992541,POINT(100.992541 15.870032),3564,59,3374,131,,,Thailand
,Thailand,2021-07-27,15.870032,100.992541,POINT(100.992541 15.870032),526828,4264,26873,495691,,,Thailand
,Thailand,2022-05-08,15.870032,100.992541,POINT(100.992541 15.870032),4331338,29143,,,,,Thailand
,Thailand,2021-02-10,15.870032,100.992541,POINT(100.992541 15.870032),24104,80,19799,4225,,,Thailand
,Thailand,2021-10-01,15.870032,100.992541,POINT(100.992541 15.870032),1615229,16850,,,,,Thailand
,Thailand,2022-06-03,15.870032,100.992541,POINT(100.992541 15.870032),4463557,30143,,,,,Thailand
,Thailand,2020-11-04,15.870032,100.992541,POINT(100.992541 15.870032),3810,59,3623,128,,,Thailand
,Thailand,2020-10-15,15.870032,100.992541,POINT(100.992541 15.870032),3669,59,3467,143,,,Thailand
,Thailand,2022-07-24,15.870032,100.992541,POINT(100.992541 15.870032),4577593,31189,,,,,Thailand
,Thailand,2022-08-18,15.870032,100.992541,POINT(100.992541 15.870032),4630310,31971,,,,,Thailand
,Thailand,2022-04-27,15.870032,100.992541,POINT(100.992541 15.870032),4224008,28271,,,,,Thailand
,Thailand,2020-09-26,15.870032,100.992541,POINT(100.992541 15.870032),3523,59,3367,97,,,Thailand
,Thailand,2020-03-26,15.870032,100.992541,POINT(100.992541 15.870032),1045,4,88,953,,,Thailand
,Thailand,2021-09-12,15.870032,100.992541,POINT(100.992541 15.870032),1382173,14353,,,,,Thailand
,Thailand,2021-12-16,15.870032,100.992541,POINT(100.992541 15.870032),2185497,21327,,,,,Thailand
,Thailand,2021-11-08,15.870032,100.992541,POINT(100.992541 15.870032),1975591,19703,,,,,Thailand
,Thailand,2021-03-21,15.870032,100.992541,POINT(100.992541 15.870032),27803,90,26598,1115,,,Thailand
,Thailand,2021-07-13,15.870032,100.992541,POINT(100.992541 15.870032),353712,2847,26873,323992,,,Thailand
,Thailand,2021-02-13,15.870032,100.992541,POINT(100.992541 15.870032),24405,80,21180,3145,,,Thailand
,Thailand,2021-09-27,15.870032,100.992541,POINT(100.992541 15.870032),1571926,16369,,,,,Thailand
,Thailand,2022-08-03,15.870032,100.992541,POINT(100.992541 15.870032),4598725,31492,,,,,Thailand
,Thailand,2021-12-01,15.870032,100.992541,POINT(100.992541 15.870032),2120758,20814,,,,,Thailand
,Thailand,2021-10-28,15.870032,100.992541,POINT(100.992541 15.870032),1884973,19006,,,,,Thailand
,Thailand,2021-06-05,15.870032,100.992541,POINT(100.992541 15.870032),174796,1213,26873,146710,,,Thailand
,Thailand,2021-01-01,15.870032,100.992541,POINT(100.992541 15.870032),7379,64,4299,3016,,,Thailand
,Thailand,2021-09-01,15.870032,100.992541,POINT(100.992541 15.870032),1213954,11841,,,,,Thailand
,Thailand,2022-05-07,15.870032,100.992541,POINT(100.992541 15.870032),4324850,29088,,,,,Thailand
,Thailand,2022-08-20,15.870032,100.992541,POINT(100.992541 15.870032),4634180,32027,,,,,Thailand
,Thailand,2021-07-28,15.870032,100.992541,POINT(100.992541 15.870032),543361,4397,26873,512091,,,Thailand
,Thailand,2022-07-12,15.870032,100.992541,POINT(100.992541 15.870032),4550924,30907,,,,,Thailand
,Thailand,2021-11-10,15.870032,100.992541,POINT(100.992541 15.870032),1989473,19826,,,,,Thailand
,Thailand,2022-03-08,15.870032,100.992541,POINT(100.992541 15.870032),3088873,23438,,,,,Thailand
,Thailand,2020-04-09,15.870032,100.992541,POINT(100.992541 15.870032),2423,32,940,1451,,,Thailand
,Thailand,2022-04-14,15.870032,100.992541,POINT(100.992541 15.870032),3993292,26629,,,,,Thailand
,Thailand,2021-09-16,15.870032,100.992541,POINT(100.992541 15.870032),1434237,14953,,,,,Thailand
,Thailand,2020-10-02,15.870032,100.992541,POINT(100.992541 15.870032),3583,59,3386,138,,,Thailand
,Thailand,2021-05-08,15.870032,100.992541,POINT(100.992541 15.870032),81274,382,26873,54019,,,Thailand
,Thailand,2022-06-30,15.870032,100.992541,POINT(100.992541 15.870032),4525269,30664,,,,,Thailand
,Thailand,2020-09-09,15.870032,100.992541,POINT(100.992541 15.870032),3454,58,3310,86,,,Thailand
,Thailand,2020-11-17,15.870032,100.992541,POINT(100.992541 15.870032),3880,60,3729,91,,,Thailand
,Thailand,2021-07-24,15.870032,100.992541,POINT(100.992541 15.870032),481967,3930,26873,451164,,,Thailand
,Thailand,2020-12-20,15.870032,100.992541,POINT(100.992541 15.870032),4907,60,4053,794,,,Thailand
,Thailand,2022-08-06,15.870032,100.992541,POINT(100.992541 15.870032),4605609,31596,,,,,Thailand
,Thailand,2020-07-12,15.870032,100.992541,POINT(100.992541 15.870032),3217,58,3088,71,,,Thailand
,Thailand,2021-02-26,15.870032,100.992541,POINT(100.992541 15.870032),25809,83,24952,774,,,Thailand
,Thailand,2021-12-04,15.870032,100.992541,POINT(100.992541 15.870032),2136537,20917,,,,,Thailand
,Thailand,2021-03-08,15.870032,100.992541,POINT(100.992541 15.870032),26441,85,25777,579,,,Thailand
,Thailand,2020-03-30,15.870032,100.992541,POINT(100.992541 15.870032),1524,9,229,1286,,,Thailand
,Thailand,2020-09-19,15.870032,100.992541,POINT(100.992541 15.870032),3506,59,3340,107,,,Thailand
,Thailand,2021-12-19,15.870032,100.992541,POINT(100.992541 15.870032),2191528,21377,,,,,Thailand
,Thailand,2020-08-07,15.870032,100.992541,POINT(100.992541 15.870032),3345,58,3148,139,,,Thailand
,Thailand,2022-05-21,15.870032,100.992541,POINT(100.992541 15.870032),4411494,29746,,,,,Thailand
,Thailand,2020-06-23,15.870032,100.992541,POINT(100.992541 15.870032),3156,58,3023,75,,,Thailand
,Thailand,2020-06-26,15.870032,100.992541,POINT(100.992541 15.870032),3162,58,3040,64,,,Thailand
,Thailand,2021-09-29,15.870032,100.992541,POINT(100.992541 15.870032),1591829,16620,,,,,Thailand
,Thailand,2021-07-11,15.870032,100.992541,POINT(100.992541 15.870032),336371,2711,26873,306787,,,Thailand
,Thailand,2020-10-25,15.870032,100.992541,POINT(100.992541 15.870032),3736,59,3530,147,,,Thailand
,Thailand,2021-06-03,15.870032,100.992541,POINT(100.992541 15.870032),169348,1146,26873,141329,,,Thailand
,Thailand,2021-01-03,15.870032,100.992541,POINT(100.992541 15.870032),8439,65,4352,4022,,,Thailand
,Thailand,2020-12-16,15.870032,100.992541,POINT(100.992541 15.870032),4281,60,3989,232,,,Thailand
,Thailand,2022-07-10,15.870032,100.992541,POINT(100.992541 15.870032),4545043,30835,,,,,Thailand
,Thailand,2022-01-18,15.870032,100.992541,POINT(100.992541 15.870032),2308615,21898,,,,,Thailand
,Thailand,2020-12-19,15.870032,100.992541,POINT(100.992541 15.870032),4907,60,4041,806,,,Thailand
,Thailand,2022-06-02,15.870032,100.992541,POINT(100.992541 15.870032),4460556,30113,,,,,Thailand
,Thailand,2022-09-28,15.870032,100.992541,POINT(100.992541 15.870032),4680470,32755,,,,,Thailand
,Thailand,2020-08-17,15.870032,100.992541,POINT(100.992541 15.870032),3378,58,3194,126,,,Thailand
,Thailand,2022-01-02,15.870032,100.992541,POINT(100.992541 15.870032),2229558,21720,,,,,Thailand
,Thailand,2020-10-22,15.870032,100.992541,POINT(100.992541 15.870032),3727,59,3518,150,,,Thailand
,Thailand,2021-06-30,15.870032,100.992541,POINT(100.992541 15.870032),259301,2023,26873,230405,,,Thailand
,Thailand,2022-02-10,15.870032,100.992541,POINT(100.992541 15.870032),2561115,22387,,,,,Thailand
,Thailand,2021-12-31,15.870032,100.992541,POINT(100.992541 15.870032),2223435,21698,,,,,Thailand
,Thailand,2020-11-27,15.870032,100.992541,POINT(100.992541 15.870032),3966,60,3798,108,,,Thailand
,Thailand,2021-11-23,15.870032,100.992541,POINT(100.992541 15.870032),2076135,20489,,,,,Thailand
,Thailand,2020-06-10,15.870032,100.992541,POINT(100.992541 15.870032),3125,58,2981,86,,,Thailand
,Thailand,2021-10-15,15.870032,100.992541,POINT(100.992541 15.870032),1762190,18123,,,,,Thailand
,Thailand,2020-08-04,15.870032,100.992541,POINT(100.992541 15.870032),3321,58,3142,121,,,Thailand
,Thailand,2020-05-21,15.870032,100.992541,POINT(100.992541 15.870032),3037,56,2897,84,,,Thailand
,Thailand,2021-01-31,15.870032,100.992541,POINT(100.992541 15.870032),19618,77,12514,7027,,,Thailand
,Thailand,2021-09-14,15.870032,100.992541,POINT(100.992541 15.870032),1406542,14621,,,,,Thailand
,Thailand,2020-07-28,15.870032,100.992541,POINT(100.992541 15.870032),3297,58,3111,128,,,Thailand
,Thailand,2022-05-09,15.870032,100.992541,POINT(100.992541 15.870032),4337568,29196,,,,,Thailand
,Thailand,2021-06-18,15.870032,100.992541,POINT(100.992541 15.870032),210782,1577,26873,182332,,,Thailand
,Thailand,2021-02-11,15.870032,100.992541,POINT(100.992541 15.870032),24279,80,20210,3989,,,Thailand
,Thailand,2020-12-03,15.870032,100.992541,POINT(100.992541 15.870032),4053,60,3839,154,,,Thailand
,Thailand,2022-01-30,15.870032,100.992541,POINT(100.992541 15.870032),2440542,22157,,,,,Thailand
,Thailand,2022-06-17,15.870032,100.992541,POINT(100.992541 15.870032),4494880,30422,,,,,Thailand
,Thailand,2022-04-29,15.870032,100.992541,POINT(100.992541 15.870032),4250949,28526,,,,,Thailand
,Thailand,2021-08-06,15.870032,100.992541,POINT(100.992541 15.870032),714684,5854,,,,,Thailand
,Thailand,2022-07-25,15.870032,100.992541,POINT(100.992541 15.870032),4577593,31189,,,,,Thailand
,Thailand,2020-05-26,15.870032,100.992541,POINT(100.992541 15.870032),3045,57,2929,59,,,Thailand
,Thailand,2021-02-20,15.870032,100.992541,POINT(100.992541 15.870032),25323,83,24129,1111,,,Thailand
,Thailand,2021-05-03,15.870032,100.992541,POINT(100.992541 15.870032),71025,276,26873,43876,,,Thailand
,Thailand,2021-02-03,15.870032,100.992541,POINT(100.992541 15.870032),21249,79,14001,7169,,,Thailand
,Thailand,2022-06-09,15.870032,100.992541,POINT(100.992541 15.870032),4479888,30286,,,,,Thailand
,Thailand,2022-06-10,15.870032,100.992541,POINT(100.992541 15.870032),4482389,30314,,,,,Thailand
,Thailand,2020-09-17,15.870032,100.992541,POINT(100.992541 15.870032),3497,58,3328,111,,,Thailand
,Thailand,2022-02-02,15.870032,100.992541,POINT(100.992541 15.870032),2465723,22228,,,,,Thailand
,Thailand,2022-05-28,15.870032,100.992541,POINT(100.992541 15.870032),4442648,29972,,,,,Thailand
,Thailand,2022-07-01,15.870032,100.992541,POINT(100.992541 15.870032),4527777,30681,,,,,Thailand
,Thailand,2020-11-19,15.870032,100.992541,POINT(100.992541 15.870032),3892,60,3745,87,,,Thailand
,Thailand,2020-07-17,15.870032,100.992541,POINT(100.992541 15.870032),3239,58,3096,85,,,Thailand
,Thailand,2020-11-22,15.870032,100.992541,POINT(100.992541 15.870032),3920,60,3766,94,,,Thailand
,Thailand,2022-03-10,15.870032,100.992541,POINT(100.992541 15.870032),3136649,23575,,,,,Thailand
,Thailand,2020-11-25,15.870032,100.992541,POINT(100.992541 15.870032),3942,60,3788,94,,,Thailand
,Thailand,2021-07-30,15.870032,100.992541,POINT(100.992541 15.870032),578375,4679,26873,546823,,,Thailand
,Thailand,2020-07-26,15.870032,100.992541,POINT(100.992541 15.870032),3291,58,3109,124,,,Thailand
,Thailand,2020-12-27,15.870032,100.992541,POINT(100.992541 15.870032),6141,60,4161,1920,,,Thailand
,Thailand,2022-08-29,15.870032,100.992541,POINT(100.992541 15.870032),4648679,32275,,,,,Thailand
,Thailand,2022-03-25,15.870032,100.992541,POINT(100.992541 15.870032),3503264,24715,,,,,Thailand
,Thailand,2020-10-27,15.870032,100.992541,POINT(100.992541 15.870032),3759,59,3561,139,,,Thailand
,Thailand,2021-06-22,15.870032,100.992541,POINT(100.992541 15.870032),225365,1693,26873,196799,,,Thailand
,Thailand,2022-02-17,15.870032,100.992541,POINT(100.992541 15.870032),2674477,22565,,,,,Thailand
,Thailand,2021-04-23,15.870032,100.992541,POINT(100.992541 15.870032),50183,121,26873,23189,,,Thailand
,Thailand,2020-04-21,15.870032,100.992541,POINT(100.992541 15.870032),2811,48,2108,655,,,Thailand
,Thailand,2020-06-21,15.870032,100.992541,POINT(100.992541 15.870032),3148,58,3018,72,,,Thailand
,Thailand,2021-01-27,15.870032,100.992541,POINT(100.992541 15.870032),15465,76,11054,4335,,,Thailand
,Thailand,2022-05-13,15.870032,100.992541,POINT(100.992541 15.870032),4367752,29421,,,,,Thailand
,Thailand,2021-08-10,15.870032,100.992541,POINT(100.992541 15.870032),795951,6588,,,,,Thailand
,Thailand,2021-03-15,15.870032,100.992541,POINT(100.992541 15.870032),27154,87,26299,768,,,Thailand
,Thailand,2021-12-27,15.870032,100.992541,POINT(100.992541 15.870032),2212407,21598,,,,,Thailand
,Thailand,2022-05-30,15.870032,100.992541,POINT(100.992541 15.870032),4450457,30019,,,,,Thailand
,Thailand,2022-02-06,15.870032,100.992541,POINT(100.992541 15.870032),2507471,22303,,,,,Thailand
,Thailand,2022-06-22,15.870032,100.992541,POINT(100.992541 15.870032),4507228,30543,,,,,Thailand
,Thailand,2021-05-16,15.870032,100.992541,POINT(100.992541 15.870032),101447,589,26873,73985,,,Thailand
,Thailand,2022-04-22,15.870032,100.992541,POINT(100.992541 15.870032),4148090,27649,,,,,Thailand
,Thailand,2021-02-18,15.870032,100.992541,POINT(100.992541 15.870032),25111,83,24070,958,,,Thailand
,Thailand,2020-08-09,15.870032,100.992541,POINT(100.992541 15.870032),3351,58,3151,142,,,Thailand
,Thailand,2021-10-20,15.870032,100.992541,POINT(100.992541 15.870032),1811852,18486,,,,,Thailand
,Thailand,2020-09-27,15.870032,100.992541,POINT(100.992541 15.870032),3523,59,3367,97,,,Thailand
,Thailand,2021-11-22,15.870032,100.992541,POINT(100.992541 15.870032),2071009,20436,,,,,Thailand
,Thailand,2020-12-10,15.870032,100.992541,POINT(100.992541 15.870032),4180,60,3903,217,,,Thailand
,Thailand,2022-03-07,15.870032,100.992541,POINT(100.992541 15.870032),3066800,23369,,,,,Thailand
,Thailand,2020-04-22,15.870032,100.992541,POINT(100.992541 15.870032),2826,49,2352,425,,,Thailand
,Thailand,2021-09-28,15.870032,100.992541,POINT(100.992541 15.870032),1581415,16498,,,,,Thailand
,Thailand,2020-08-27,15.870032,100.992541,POINT(100.992541 15.870032),3410,58,3237,115,,,Thailand
,Thailand,2022-09-12,15.870032,100.992541,POINT(100.992541 15.870032),4668863,32564,,,,,Thailand
,Thailand,2020-12-09,15.870032,100.992541,POINT(100.992541 15.870032),4169,60,3888,221,,,Thailand
,Thailand,2020-05-27,15.870032,100.992541,POINT(100.992541 15.870032),3054,57,2931,66,,,Thailand
,Thailand,2020-07-22,15.870032,100.992541,POINT(100.992541 15.870032),3269,58,3105,106,,,Thailand
,Thailand,2022-08-05,15.870032,100.992541,POINT(100.992541 15.870032),4603359,31561,,,,,Thailand
,Thailand,2020-09-06,15.870032,100.992541,POINT(100.992541 15.870032),3445,58,3281,106,,,Thailand
,Thailand,2022-01-31,15.870032,100.992541,POINT(100.992541 15.870032),2447964,22185,,,,,Thailand
,Thailand,2022-09-13,15.870032,100.992541,POINT(100.992541 15.870032),4670184,32578,,,,,Thailand
,Thailand,2021-07-25,15.870032,100.992541,POINT(100.992541 15.870032),497302,4059,26873,466370,,,Thailand
,Thailand,2021-08-07,15.870032,100.992541,POINT(100.992541 15.870032),736522,6066,,,,,Thailand
,Thailand,2021-12-03,15.870032,100.992541,POINT(100.992541 15.870032),2130641,20880,,,,,Thailand
,Thailand,2021-05-09,15.870032,100.992541,POINT(100.992541 15.870032),83375,399,26873,56103,,,Thailand
,Thailand,2022-03-05,15.870032,100.992541,POINT(100.992541 15.870032),3026695,23235,,,,,Thailand
,Thailand,2020-07-15,15.870032,100.992541,POINT(100.992541 15.870032),3232,58,3092,82,,,Thailand
,Thailand,2020-11-14,15.870032,100.992541,POINT(100.992541 15.870032),3874,60,3715,99,,,Thailand
,Thailand,2021-06-17,15.870032,100.992541,POINT(100.992541 15.870032),207724,1555,26873,179296,,,Thailand
,Thailand,2022-01-17,15.870032,100.992541,POINT(100.992541 15.870032),2308615,21938,,,,,Thailand
,Thailand,2020-11-24,15.870032,100.992541,POINT(100.992541 15.870032),3926,60,3780,86,,,Thailand
,Thailand,2022-02-25,15.870032,100.992541,POINT(100.992541 15.870032),2844897,22849,,,,,Thailand
,Thailand,2021-05-23,15.870032,100.992541,POINT(100.992541 15.870032),129500,776,26873,101851,,,Thailand
,Thailand,2020-08-01,15.870032,100.992541,POINT(100.992541 15.870032),3312,58,3135,119,,,Thailand
,Thailand,2022-01-03,15.870032,100.992541,POINT(100.992541 15.870032),2232485,21738,,,,,Thailand
,Thailand,2022-02-11,15.870032,100.992541,POINT(100.992541 15.870032),2577445,22412,,,,,Thailand
,Thailand,2021-02-27,15.870032,100.992541,POINT(100.992541 15.870032),25951,83,25128,740,,,Thailand
,Thailand,2021-03-07,15.870032,100.992541,POINT(100.992541 15.870032),26441,85,25777,579,,,Thailand
,Thailand,2021-12-18,15.870032,100.992541,POINT(100.992541 15.870032),2188629,21355,,,,,Thailand
,Thailand,2021-06-02,15.870032,100.992541,POINT(100.992541 15.870032),165462,1107,26873,137482,,,Thailand
,Thailand,2020-12-06,15.870032,100.992541,POINT(100.992541 15.870032),4107,60,3868,179,,,Thailand
,Thailand,2022-04-13,15.870032,100.992541,POINT(100.992541 15.870032),3948869,26395,,,,,Thailand
,Thailand,2021-07-10,15.870032,100.992541,POINT(100.992541 15.870032),326832,2625,26873,297334,,,Thailand
,Thailand,2020-07-25,15.870032,100.992541,POINT(100.992541 15.870032),3282,58,3109,115,,,Thailand
,Thailand,2020-05-24,15.870032,100.992541,POINT(100.992541 15.870032),3040,56,2921,63,,,Thailand
,Thailand,2021-01-19,15.870032,100.992541,POINT(100.992541 15.870032),12653,71,9621,2961,,,Thailand
,Thailand,2021-04-15,15.870032,100.992541,POINT(100.992541 15.870032),37453,97,26873,10483,,,Thailand
,Thailand,2020-12-29,15.870032,100.992541,POINT(100.992541 15.870032),6690,61,4212,2417,,,Thailand
,Thailand,2021-09-04,15.870032,100.992541,POINT(100.992541 15.870032),1265082,12631,,,,,Thailand
,Thailand,2022-01-12,15.870032,100.992541,POINT(100.992541 15.870032),2300457,21883,,,,,Thailand
,Thailand,2020-09-22,15.870032,100.992541,POINT(100.992541 15.870032),3514,59,3345,110,,,Thailand
,Thailand,2020-11-15,15.870032,100.992541,POINT(100.992541 15.870032),3875,60,3721,94,,,Thailand
,Thailand,2020-03-27,15.870032,100.992541,POINT(100.992541 15.870032),1136,5,97,1034,,,Thailand
